class,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20
10,0.214491591,0.245415241,0.309662402,0.368814111,0.4059228,0.326636374,0.423356146,0.479597598,0.522709846,0.333914369,0.418735236,0.397164792,0.366749376,0.333265781,0.403784275,0.386106521,0.359621912,0.328783274,0.388571203,0.379012406,0.359115064,0.757381082,0.674391806,0.639068961,0.652785122,0.682320118,0.635115385,0.636414051,0.643852353,0.650489569,0.701310396,0.707812488,0.708489001,0.706475794,0.761654973,0.76208967,0.75873661,0.757206082,0.811258197,0.800859213,0.795029879,0.794228375
10,0.205993623,0.229054302,0.293057472,0.357206076,0.399997413,0.316130549,0.40468353,0.461687267,0.506291747,0.317801416,0.419883907,0.396560341,0.362705618,0.318381518,0.406864673,0.38070026,0.351692349,0.316175818,0.383462846,0.366348326,0.345211148,0.531735063,0.461035758,0.421499252,0.42897892,0.449510068,0.388399512,0.394295216,0.400271803,0.401167035,0.438526958,0.481337994,0.504683137,0.500403762,0.497278303,0.532255173,0.547741294,0.545375645,0.555038333,0.571948171,0.582818866,0.582852662
12,0.190872878,0.200092912,0.249197811,0.308298379,0.343025774,0.279674619,0.363631248,0.36116159,0.339999288,0.304930389,0.404037952,0.460245013,0.502762079,0.320367843,0.413088053,0.468172669,0.508553565,0.324722469,0.406084538,0.447713435,0.481551558,0.526624024,0.44796446,0.394180596,0.389804155,0.414733589,0.359600246,0.361325175,0.391905725,0.412291706,0.406257421,0.381682873,0.365964472,0.349845767,0.462086111,0.44137606,0.432078958,0.419242084,0.523653269,0.521080136,0.529425323,0.535044491
20,0.152551293,0.185671046,0.21434173,0.239817351,0.263491631,0.231066525,0.283745319,0.293769091,0.291812241,0.229794785,0.291114628,0.299288481,0.296505034,0.226821914,0.286867529,0.297298759,0.295959532,0.222467661,0.267653435,0.279996902,0.282877356,0.424702883,0.400510073,0.373887599,0.359898567,0.360332012,0.314067721,0.355891019,0.396040291,0.424784839,0.311173111,0.356544793,0.395959735,0.422642261,0.325269103,0.365341008,0.404377311,0.431242198,0.351343244,0.373932987,0.402983576,0.427672386
15,0.199052975,0.207887053,0.25510177,0.298680604,0.307345003,0.334882498,0.398921013,0.377289861,0.346122056,0.350776345,0.410797179,0.385823458,0.354948968,0.354745984,0.401203066,0.379231721,0.351605237,0.350994259,0.385056615,0.363437563,0.340773046,0.703130662,0.591897905,0.498082161,0.426622123,0.360077679,0.512854338,0.518575907,0.540156543,0.545605958,0.57847625,0.579625607,0.594680071,0.598540545,0.645673871,0.642030597,0.651240349,0.654774308,0.708691478,0.696731389,0.700755239,0.704690993
20,0.229279757,0.299964666,0.356934309,0.398805588,0.433884948,0.339857429,0.3850227,0.426520288,0.449046552,0.327034801,0.378862202,0.433622062,0.455554157,0.312645465,0.372396916,0.426231503,0.446741223,0.301851153,0.361284316,0.407739162,0.431965679,0.573702574,0.581622958,0.548221648,0.53234905,0.504731536,0.405809611,0.336991638,0.356615961,0.395046115,0.38863951,0.300792694,0.325701714,0.37485975,0.382205606,0.302379698,0.340606332,0.390540659,0.392528802,0.329267234,0.349150419,0.385217309
8,0.318199754,0.385961503,0.444505721,0.464129329,0.431256145,0.42690298,0.441727668,0.424909204,0.414093614,0.385686249,0.396388024,0.382594705,0.374305993,0.34501797,0.352837801,0.352228284,0.351291925,0.305987239,0.309775174,0.312956154,0.318782926,0.702057123,0.685211241,0.606909573,0.527411282,0.488506973,0.49528268,0.432719678,0.495150894,0.54179877,0.485578388,0.434164762,0.523419201,0.581984282,0.482572645,0.443419904,0.528636396,0.587396979,0.481026351,0.397296727,0.343642712,0.290152937
15,0.280650377,0.299975485,0.343985945,0.383287758,0.395476133,0.419131607,0.480347395,0.457756281,0.426131457,0.428458542,0.487633824,0.462925404,0.432749629,0.426732272,0.48165834,0.458153397,0.428995371,0.41699332,0.461838901,0.440418899,0.416094869,0.68657589,0.588350654,0.505086243,0.439210474,0.376193702,0.545462847,0.557733834,0.572599232,0.575578868,0.610257387,0.619344354,0.62866503,0.630249083,0.672023237,0.680494666,0.683387995,0.683826208,0.727660894,0.728305578,0.725896835,0.724058807
10,0.195446521,0.232539088,0.304494351,0.364113301,0.402227104,0.330899268,0.432062984,0.491054118,0.535759211,0.340328872,0.428856075,0.405405253,0.373939604,0.342048556,0.420058042,0.397336483,0.369726837,0.337415248,0.398758441,0.379093885,0.355590105,0.718352973,0.631929457,0.60026449,0.624377072,0.667876482,0.568004191,0.570175171,0.577957273,0.580043495,0.6336779,0.655225456,0.672210634,0.667117178,0.704782546,0.715205133,0.72479403,0.718363762,0.769428551,0.765041113,0.766844928,0.7623294
20,0.256099701,0.325954795,0.383280635,0.424562335,0.462391466,0.367797643,0.415905654,0.456144512,0.478411674,0.360753179,0.414387286,0.466506541,0.485288709,0.350800037,0.408860236,0.46198374,0.482881784,0.343044162,0.399362385,0.443501979,0.466387808,0.557154059,0.567452073,0.534514785,0.520367146,0.496668071,0.391723186,0.330890417,0.347267687,0.38133058,0.373989433,0.301760465,0.327205837,0.375706464,0.36656335,0.295553744,0.328310847,0.373820126,0.372564703,0.309544474,0.328242809,0.36390081
16,0.209635973,0.215770036,0.261747003,0.304908127,0.313514322,0.322638899,0.424026698,0.484916449,0.530511618,0.341511518,0.407968253,0.37559399,0.340024382,0.344102025,0.396880776,0.370335013,0.338426083,0.343809158,0.388771236,0.362116069,0.335090578,0.687103271,0.592916667,0.508882701,0.436364532,0.366396248,0.516425848,0.508400083,0.502809763,0.500404596,0.581189096,0.584761024,0.592239618,0.597014129,0.650517642,0.645554721,0.653602302,0.658817768,0.712939978,0.694278836,0.703117073,0.707892656
19,0.282952607,0.352977604,0.410157949,0.446231842,0.485227525,0.370227516,0.366779476,0.353537977,0.348830014,0.323884904,0.320187837,0.316835582,0.317846268,0.28253597,0.274434447,0.280553102,0.287711978,0.244148359,0.242072135,0.236416057,0.232257575,0.680929124,0.653806806,0.558643699,0.48507154,0.45375672,0.466769516,0.443069488,0.516435564,0.569176257,0.45714137,0.45494014,0.544799149,0.60288322,0.457569212,0.454938501,0.540733635,0.599220395,0.463652849,0.380943477,0.327412993,0.277329266
5,0.263181806,0.329493612,0.394992054,0.444126099,0.487084806,0.36214444,0.371552616,0.352064192,0.339467078,0.315673828,0.324613571,0.312433064,0.306378752,0.274092317,0.278783619,0.27671653,0.277583361,0.23524335,0.245364249,0.250076532,0.255238175,0.636354804,0.61104542,0.537477672,0.482193857,0.471299052,0.452438235,0.403904885,0.469005197,0.523529112,0.446035385,0.397727609,0.479236931,0.53988266,0.448652059,0.4259983,0.507079959,0.561093152,0.456774145,0.436695457,0.494164705,0.536055803
18,0.13703832,0.152899176,0.195636913,0.245320916,0.288859218,0.24141036,0.336406678,0.309335262,0.272360891,0.255684763,0.345680416,0.317533791,0.28715232,0.269375205,0.349102259,0.323389024,0.289534777,0.28189376,0.372602016,0.424976051,0.466966242,0.608203948,0.493178904,0.389062285,0.324025631,0.33983776,0.397924453,0.416351646,0.431032687,0.430635959,0.472089857,0.475455999,0.489536315,0.493184596,0.545464039,0.537372828,0.550865173,0.556580424,0.614122331,0.583846152,0.570649743,0.556962132
1,0.329316467,0.37680313,0.404412746,0.392815173,0.362004727,0.411933869,0.429371595,0.438800693,0.44549647,0.371879667,0.372666359,0.374526173,0.375505656,0.332480699,0.325737119,0.337557554,0.345618188,0.29773134,0.300787807,0.316823989,0.327310652,0.717727542,0.693226814,0.624974489,0.558039188,0.510486007,0.491656065,0.397103637,0.33930403,0.287241161,0.479642719,0.371595949,0.303703547,0.245309502,0.497743368,0.415803552,0.47733143,0.528311312,0.53558743,0.490611672,0.532068849,0.571103394
23,0.369405031,0.305234194,0.262141883,0.244604737,0.257290095,0.31840992,0.316205949,0.319113374,0.323260128,0.364082754,0.371808976,0.382525593,0.391368568,0.408462435,0.416382521,0.427358389,0.43501845,0.448277295,0.459311932,0.46409595,0.467411757,0.738516748,0.682278335,0.608135283,0.528411806,0.469845682,0.517050028,0.384112865,0.319277525,0.273849785,0.514579535,0.373521566,0.304606646,0.262984335,0.531462193,0.399137616,0.332649112,0.28526929,0.564757466,0.459917068,0.405873686,0.362770438
7,0.273165107,0.345354497,0.406586587,0.445247442,0.487018526,0.363283396,0.384036124,0.393585205,0.401186824,0.314883202,0.316368133,0.318353206,0.318443,0.268285453,0.266585529,0.275735259,0.28362149,0.223850593,0.227068424,0.242840528,0.25647518,0.814324081,0.791542113,0.706263483,0.643253207,0.625729144,0.598609209,0.494379878,0.427216589,0.368241817,0.59022361,0.482506722,0.401250362,0.331244946,0.60825032,0.587382436,0.666871667,0.72556901,0.640878022,0.630296409,0.689460278,0.734411657
9,0.321326077,0.397441447,0.467443585,0.506712794,0.476256698,0.444919944,0.467573196,0.44877404,0.429767579,0.401053131,0.418508351,0.406090856,0.39639011,0.35711962,0.370396644,0.371471763,0.368784845,0.314923316,0.32787478,0.336689442,0.340087235,0.764313281,0.750102818,0.676921248,0.603475511,0.566508293,0.570754647,0.483870208,0.551377416,0.607571483,0.555624723,0.462561578,0.544358432,0.599839449,0.555362642,0.466530561,0.543689609,0.600157022,0.566105306,0.508649945,0.553991675,0.595337629
18,0.133857399,0.142110065,0.180849642,0.233737335,0.264873654,0.240165263,0.327335894,0.300055444,0.268042266,0.25825572,0.339222044,0.308785111,0.276645064,0.272207201,0.348030776,0.319467604,0.283043236,0.283822715,0.373839229,0.429597259,0.475863785,0.615719557,0.501664698,0.396581888,0.335773587,0.354617029,0.414971411,0.419429332,0.432411343,0.434311152,0.491969287,0.482398689,0.492188215,0.498369396,0.564102888,0.544193029,0.551058412,0.559560299,0.625565529,0.616262078,0.607033551,0.596199751
21,0.179968685,0.236552536,0.292120755,0.341186315,0.384500623,0.263164639,0.324660987,0.35518384,0.368256152,0.246912658,0.295008957,0.339586556,0.376651168,0.220531613,0.258891851,0.295379013,0.328080505,0.189616948,0.204806089,0.217205003,0.231470302,0.766031802,0.761702836,0.724375248,0.704612732,0.677448511,0.591180861,0.564595103,0.6013906,0.642650127,0.568620384,0.490942538,0.446223915,0.408932924,0.567920268,0.486093104,0.428725719,0.379711628,0.583690166,0.506519318,0.444843054,0.393789411
7,0.290253222,0.360058755,0.428418696,0.476398259,0.520949304,0.391895503,0.418578923,0.432601988,0.44342643,0.343785405,0.349600673,0.356283486,0.35984093,0.29661417,0.291155815,0.295050293,0.299284041,0.250904948,0.251179874,0.261448503,0.271263152,0.779363751,0.769488931,0.686932147,0.63067472,0.616193116,0.573450208,0.468677521,0.398907483,0.338777244,0.559929073,0.447138786,0.365759403,0.296947837,0.573498845,0.546150386,0.630027354,0.691106081,0.601953804,0.585795403,0.649935126,0.697623968
4,0.342024565,0.421120405,0.480524182,0.51256007,0.548541486,0.436266243,0.460283995,0.474403679,0.485296041,0.38824594,0.399727434,0.409493983,0.417288512,0.342677891,0.344434947,0.354126692,0.36348328,0.29489252,0.295417398,0.299428493,0.306499809,0.792788148,0.767640352,0.682492673,0.60308671,0.555840909,0.528563201,0.425921589,0.36103195,0.303912342,0.512556553,0.394611597,0.317665875,0.25382331,0.522208691,0.410860777,0.338864028,0.275704414,0.55240804,0.461371422,0.401172966,0.34257558
10,0.174389511,0.193326041,0.245565385,0.301138848,0.339448452,0.266925961,0.342512488,0.394441903,0.434015095,0.267806858,0.361223072,0.337965608,0.306034476,0.266907275,0.350575745,0.322796732,0.294490069,0.263683528,0.329072297,0.310076058,0.284747452,0.438507646,0.372824609,0.333043009,0.34010005,0.364960998,0.313922107,0.306374997,0.301566333,0.298327893,0.360041201,0.402029276,0.423942059,0.421791852,0.414693147,0.454097033,0.467972159,0.463869691,0.47219643,0.499688894,0.506170452,0.498252392
6,0.297135711,0.352226079,0.412424982,0.462425262,0.508699656,0.392671317,0.402694643,0.404921979,0.406341106,0.351896048,0.358183086,0.346027017,0.338591099,0.312807977,0.316487134,0.311318874,0.309095711,0.273523092,0.283562839,0.284097314,0.286364496,0.755160153,0.740688443,0.65857774,0.604555607,0.594008863,0.574981093,0.47592479,0.412245393,0.360675812,0.570079803,0.539183438,0.618047416,0.672067046,0.577187955,0.562113523,0.6417225,0.692491949,0.588027537,0.570164084,0.628816605,0.66713798
1,0.378234237,0.43051973,0.455660492,0.425479859,0.38561976,0.447727352,0.469015986,0.482774168,0.493218869,0.396057665,0.395854861,0.404377759,0.409043759,0.349792778,0.341445923,0.362435043,0.374539614,0.308398604,0.313857555,0.335842967,0.349165261,0.827047229,0.80745697,0.742168546,0.685525179,0.639938653,0.580375135,0.475135744,0.407547235,0.348839641,0.571339428,0.442964673,0.362968445,0.295656055,0.59630096,0.514713168,0.597480178,0.658992112,0.644194782,0.59572351,0.653713048,0.702983916
9,0.314965606,0.374455869,0.42737624,0.454119831,0.430160969,0.397021323,0.413413256,0.404238135,0.388958544,0.356598377,0.367201418,0.364219368,0.358399272,0.316516906,0.32197991,0.327661008,0.328316718,0.277412117,0.282510102,0.293104231,0.294490755,0.855796218,0.835532308,0.791059136,0.731253386,0.691389978,0.680488467,0.60907042,0.678367019,0.726356566,0.668935061,0.59112674,0.681113482,0.729761541,0.674665511,0.605615199,0.683661342,0.729143083,0.696202695,0.645052671,0.694383323,0.726642609
7,0.261826307,0.337509394,0.395428538,0.428709149,0.470745265,0.35164386,0.369362593,0.376342982,0.382796645,0.297697991,0.297704399,0.301498353,0.304301292,0.24787876,0.241967887,0.2522614,0.264194548,0.201700151,0.199888006,0.216555566,0.233025894,0.86171037,0.840081215,0.754452586,0.678424537,0.636545658,0.63000536,0.513814211,0.43976137,0.375283241,0.620218635,0.499002367,0.411140889,0.335774332,0.643335104,0.623407006,0.71497339,0.778944135,0.683693707,0.678878784,0.745050251,0.788317025
1,0.290870994,0.340862393,0.357696146,0.330886275,0.293025732,0.366929173,0.379486173,0.387785196,0.394128114,0.324156135,0.318602562,0.318609089,0.318787694,0.284964532,0.267192125,0.280760646,0.291815877,0.251817346,0.246589869,0.262201011,0.274650335,0.656823516,0.627765715,0.55105114,0.482952654,0.430050522,0.41083169,0.308956742,0.247486338,0.193591073,0.399810463,0.284882665,0.214138016,0.15503788,0.42326352,0.349731684,0.41055873,0.459825784,0.466740072,0.425961643,0.46681422,0.503247023
19,0.304569185,0.371371508,0.431229591,0.469813526,0.506997287,0.394019097,0.39422816,0.378222138,0.373874426,0.350516647,0.35188961,0.343964159,0.34314996,0.311526269,0.30759111,0.310090333,0.314830571,0.275981665,0.274502695,0.272806942,0.273691386,0.640281498,0.618041813,0.534386218,0.466598272,0.43996191,0.449962288,0.411548227,0.483771771,0.538814068,0.439638317,0.421306163,0.509346902,0.56827873,0.433549732,0.416389078,0.499491453,0.557421088,0.430252552,0.350349963,0.299851924,0.251132905
8,0.289699048,0.351633072,0.408118665,0.42713353,0.396215469,0.373016685,0.38687402,0.383836687,0.378631204,0.33613193,0.351084709,0.345226288,0.338247299,0.299380392,0.314060658,0.312562376,0.306275547,0.261959791,0.268529058,0.278545678,0.287174344,0.817574143,0.800382018,0.735723376,0.665945947,0.626732409,0.624724507,0.574697077,0.638653159,0.674349129,0.618409932,0.589147508,0.676074862,0.709576964,0.620474041,0.603840172,0.690160215,0.729527414,0.622612059,0.539949417,0.494406611,0.442976147
8,0.271984637,0.336008906,0.392247975,0.413556546,0.38223806,0.367867678,0.384874791,0.374655694,0.363608599,0.329322606,0.343030453,0.334228754,0.328219712,0.291631699,0.305653334,0.30149433,0.29402405,0.254549146,0.260145009,0.266831577,0.274045467,0.734834313,0.712094963,0.628507316,0.554606616,0.528413355,0.535863996,0.475351721,0.542859554,0.575244367,0.527985632,0.490202993,0.578243911,0.602370381,0.52870518,0.498388022,0.58463937,0.62043649,0.52644062,0.444938123,0.39857322,0.344082385
5,0.271516234,0.34020558,0.402361304,0.448573023,0.492506802,0.374861091,0.378208876,0.359433651,0.349732757,0.329891801,0.332894385,0.320235133,0.316856533,0.288749069,0.287713021,0.284689128,0.287385583,0.249426171,0.25247249,0.256049395,0.262353152,0.489872247,0.470469892,0.400354683,0.348778307,0.349139154,0.318439752,0.260001123,0.32494387,0.381550729,0.314547211,0.25454548,0.338726759,0.400772274,0.318965673,0.279820681,0.361471355,0.415098846,0.327775925,0.293751061,0.352041036,0.393972516
6,0.263364017,0.322394252,0.396233618,0.450142145,0.495886564,0.373461455,0.395810544,0.406090677,0.415047407,0.327750653,0.333585709,0.316589683,0.303809911,0.28533259,0.286165476,0.278144151,0.273558319,0.245612815,0.252761304,0.250614583,0.252613902,0.800205112,0.792706847,0.708872437,0.653001547,0.641628981,0.619205534,0.521687865,0.459882081,0.408796072,0.605166674,0.581209004,0.660148859,0.718205631,0.607725382,0.604120612,0.685439765,0.739142299,0.616670787,0.611263812,0.67251873,0.714017987
16,0.215545624,0.22088632,0.252952874,0.27306518,0.272286713,0.311066449,0.397164971,0.455072135,0.499539852,0.322846293,0.38308844,0.351893097,0.316603333,0.3272295,0.384215146,0.359047741,0.326413989,0.328024358,0.37564677,0.353680193,0.327780843,0.830232978,0.760381818,0.690694749,0.623993933,0.562842727,0.699619055,0.685317218,0.685021102,0.685554743,0.747498572,0.763544261,0.775637269,0.773597658,0.798768222,0.808341265,0.81592834,0.814494133,0.845633805,0.848639131,0.856373012,0.85631454
10,0.177895531,0.196649551,0.261217654,0.32642746,0.368204474,0.280946583,0.378440559,0.440879971,0.48926881,0.293039888,0.384272814,0.354823828,0.317998588,0.298949927,0.370251238,0.342581809,0.312681854,0.298531294,0.354546607,0.331820607,0.308123678,0.692718506,0.607380092,0.562020957,0.567101777,0.591164887,0.544955909,0.539849937,0.540226042,0.539723635,0.612272024,0.616155148,0.627181888,0.626838803,0.678903997,0.675455391,0.680701137,0.679930151,0.736993909,0.724145353,0.724861085,0.725138605
10,0.162385061,0.180188328,0.232813537,0.291985154,0.334274769,0.250232577,0.339851499,0.395872831,0.439409733,0.252368242,0.360286117,0.350026667,0.325120538,0.254727721,0.351475477,0.336239189,0.31222263,0.254411042,0.32765162,0.315667659,0.293347776,0.628434598,0.551239789,0.508178174,0.51241225,0.529980421,0.482449979,0.476315081,0.476448208,0.475724876,0.534240365,0.558987439,0.583579779,0.586251378,0.593462646,0.609440744,0.621133387,0.620228946,0.651815116,0.655589581,0.654859543,0.648634076
11,0.149307072,0.171107709,0.232239783,0.29569155,0.341534615,0.249389052,0.3446334,0.403821319,0.448206425,0.25342074,0.370318055,0.435206294,0.481383681,0.254940838,0.362366617,0.375096381,0.36912778,0.251518488,0.339573085,0.367353976,0.380455792,0.612222672,0.529436231,0.486165076,0.49052614,0.505051315,0.47101292,0.462668389,0.454701066,0.449053705,0.530245006,0.535888374,0.540186644,0.542094171,0.59404254,0.609194517,0.606560528,0.604402602,0.652824938,0.65233618,0.64629966,0.645092309
21,0.212763876,0.258321881,0.311791301,0.360580862,0.401263416,0.283004731,0.343815625,0.372658074,0.384279937,0.26854986,0.317538053,0.362970233,0.401600152,0.244171977,0.280262053,0.31811282,0.352521062,0.214678183,0.224828586,0.236651883,0.25031054,0.663396657,0.661078095,0.628780186,0.610378504,0.580848575,0.492214262,0.47015506,0.506920516,0.548987329,0.467902839,0.392114997,0.35153079,0.320354104,0.464563817,0.380628824,0.322088659,0.276812732,0.478997558,0.397969157,0.332935542,0.281511098
14,0.17425254,0.175900206,0.218983725,0.264634699,0.279261708,0.287444055,0.37974903,0.436392188,0.48016268,0.301965743,0.408619761,0.474849701,0.525186598,0.306885302,0.409261972,0.470391035,0.517733097,0.304275095,0.383194,0.430375338,0.471839786,0.564571202,0.467638046,0.399818927,0.351460725,0.294412315,0.416573137,0.387428313,0.372202784,0.361251831,0.476344138,0.45410499,0.440541655,0.429828733,0.539781868,0.521766186,0.508206248,0.497157723,0.601370394,0.613828659,0.621042609,0.624263644
9,0.318064153,0.386081487,0.441467285,0.470153958,0.440737218,0.411213368,0.422398001,0.416478395,0.405940771,0.375384182,0.382170856,0.380728543,0.376238912,0.339327008,0.340913415,0.347240776,0.34703517,0.301751852,0.310272247,0.320145607,0.32230708,0.633908153,0.604117274,0.528253794,0.45439145,0.420968354,0.443369836,0.372327238,0.421639234,0.472265303,0.43380037,0.347476661,0.408593267,0.46554628,0.434862435,0.353871465,0.410390377,0.462815762,0.444001675,0.382866114,0.418620706,0.460906595
18,0.134874478,0.152870059,0.200600058,0.259716332,0.294579029,0.250707358,0.33933869,0.309467107,0.277492106,0.266483665,0.348714828,0.317675442,0.285831034,0.27946353,0.352443129,0.324717045,0.288820863,0.291508675,0.386680245,0.443729281,0.487404287,0.740433097,0.624440074,0.520967662,0.466329753,0.50212419,0.553009272,0.557342112,0.565088868,0.565064549,0.632650793,0.619359374,0.623136759,0.629072785,0.705340505,0.680776477,0.683222353,0.692099273,0.767992198,0.745057583,0.729796946,0.720035434
23,0.282327473,0.209828436,0.172133088,0.163784742,0.161550611,0.2060965,0.209910601,0.219606668,0.23052007,0.262603372,0.276485205,0.291846424,0.307373613,0.316851288,0.333147079,0.345472962,0.355263919,0.36492753,0.379240155,0.385497063,0.390125722,0.83835572,0.77904284,0.695110977,0.615875602,0.55304569,0.600228488,0.451380968,0.367551178,0.30515936,0.604657352,0.446701378,0.357033134,0.293767691,0.627342343,0.479887486,0.389317006,0.32465899,0.661696136,0.544446588,0.473824292,0.417138875
23,0.310772598,0.25265041,0.217341885,0.210130885,0.230710328,0.257180482,0.26962322,0.278207749,0.287010312,0.301177919,0.324248582,0.34367156,0.359558761,0.346459091,0.369307637,0.386866689,0.39825353,0.388301164,0.411433697,0.425032914,0.434206903,0.755570412,0.692932487,0.609803677,0.529960692,0.479528427,0.535743654,0.408524066,0.342083871,0.295600533,0.542563975,0.405584335,0.340192616,0.302393854,0.564317346,0.430884838,0.367075384,0.326600909,0.59789443,0.495453894,0.446992815,0.411593139
11,0.13554728,0.163897425,0.22969839,0.292363107,0.334531695,0.241555333,0.344873726,0.40620786,0.454090208,0.24164021,0.361446768,0.431725323,0.483517647,0.238896132,0.352501541,0.348175019,0.325670421,0.233692855,0.31734848,0.320929408,0.310120702,0.632427812,0.548473656,0.516917765,0.546352863,0.577424705,0.501002371,0.490229189,0.48379606,0.478394538,0.565406322,0.569778979,0.576004326,0.582821786,0.633609533,0.642026424,0.631629467,0.624699712,0.695213199,0.686454058,0.659259439,0.639511824
16,0.186808914,0.20160155,0.248713434,0.279058874,0.274436861,0.301488876,0.397451013,0.455929041,0.500184476,0.316330165,0.381262124,0.35210973,0.319524795,0.322871625,0.374918938,0.34738791,0.31696552,0.324169695,0.368896067,0.342709154,0.31541267,0.737567008,0.656657636,0.574403226,0.501337707,0.433661401,0.572284102,0.56445837,0.56386739,0.561084211,0.625728488,0.661624551,0.678567946,0.670348644,0.69045198,0.719055831,0.731136858,0.723492265,0.752251923,0.762856066,0.774437547,0.771609545
2,0.366385937,0.417846948,0.454275638,0.433775097,0.392276496,0.452232391,0.478226244,0.492796719,0.505109847,0.406033367,0.416587323,0.424521178,0.431277066,0.364183128,0.355566442,0.354819387,0.351860344,0.323416173,0.344501406,0.365027279,0.375606298,0.824234188,0.810651302,0.75551331,0.693435311,0.637058496,0.605045795,0.503596306,0.438545346,0.378300697,0.583188891,0.461024821,0.382677674,0.319045603,0.596230865,0.479716241,0.410906583,0.353851557,0.633723795,0.562793493,0.586468637,0.623197556
14,0.157587036,0.161566272,0.200985074,0.240364507,0.2556912,0.265305459,0.354965627,0.412393808,0.458602786,0.2779544,0.379494697,0.445530474,0.49780488,0.281855583,0.376451015,0.439682364,0.489347756,0.279669523,0.357066989,0.404535353,0.443997085,0.659163177,0.562978864,0.492223918,0.435188085,0.369872034,0.515701652,0.483802229,0.464035213,0.44996208,0.578929663,0.558564782,0.546910882,0.537850976,0.643726826,0.627476513,0.614828825,0.604435325,0.703183532,0.689984024,0.680943966,0.672875404
3,0.243890345,0.308063388,0.345565468,0.346139133,0.31531781,0.327394277,0.347692788,0.357476056,0.362951398,0.281200051,0.290947765,0.297706842,0.301889479,0.236821443,0.236901879,0.2443721,0.250478595,0.191108972,0.186053142,0.187759578,0.190753132,0.789739668,0.759180307,0.67022866,0.590976477,0.550447702,0.536250055,0.431043118,0.36002022,0.295453787,0.520552158,0.401310682,0.32061711,0.251005918,0.531775594,0.421135068,0.345967889,0.279956579,0.564161539,0.477688372,0.41779384,0.361116946
13,0.167985559,0.183991551,0.241303667,0.305509597,0.353164196,0.25900504,0.356065571,0.416282892,0.462374985,0.274435967,0.387642264,0.457716823,0.508549988,0.284892976,0.393488556,0.460713804,0.50987184,0.288660824,0.377278954,0.428319693,0.470624119,0.542640388,0.4453004,0.393766224,0.383905053,0.392244905,0.376600176,0.339336514,0.323053002,0.311093569,0.437755734,0.405419171,0.387515962,0.370776296,0.504281402,0.486959219,0.471257776,0.456233114,0.568501651,0.563688874,0.560169101,0.554745317
24,0.281749308,0.30071798,0.342992812,0.388451695,0.406959355,0.436971277,0.488331795,0.461318374,0.433786869,0.443679601,0.499518216,0.480741948,0.457991213,0.4346973,0.484566718,0.472513378,0.450623065,0.421712577,0.467035025,0.461028904,0.447591096,0.761225343,0.664156139,0.592297137,0.529805243,0.466537356,0.659148395,0.654318094,0.651170611,0.653223455,0.721696436,0.711332858,0.704066038,0.704855978,0.772464573,0.764285147,0.755090892,0.751694858,0.812952816,0.802408099,0.7928828,0.791029513
14,0.18545416,0.17298761,0.203871846,0.24217768,0.251760244,0.272755831,0.353725314,0.405067444,0.446522057,0.294105291,0.391477227,0.451516747,0.498422027,0.303965241,0.401447535,0.455470532,0.497261882,0.305345982,0.37638706,0.418208271,0.454297602,0.716152906,0.626169205,0.553174198,0.498532146,0.442591608,0.566444039,0.516543865,0.490799129,0.47463423,0.625764251,0.593968332,0.575406313,0.565609634,0.684435427,0.66988641,0.654693007,0.646484554,0.737136602,0.756259918,0.767704248,0.776160598
2,0.302325666,0.346681565,0.375237137,0.351924986,0.319179118,0.3765167,0.401543885,0.413885266,0.422769755,0.326115131,0.329433173,0.33074075,0.330955803,0.282746047,0.264525801,0.253846943,0.242413431,0.242515609,0.256385773,0.275933117,0.288317204,0.848346353,0.836901546,0.795204043,0.740397692,0.688405454,0.628809869,0.519652843,0.449439347,0.385804474,0.612473369,0.484000623,0.402783513,0.336637706,0.629745662,0.510920703,0.433891237,0.373299956,0.667672276,0.609549344,0.626126349,0.653417945
5,0.268572807,0.342921168,0.412649184,0.461403996,0.509448171,0.376344711,0.394580573,0.370367318,0.35423103,0.326158345,0.342800975,0.325987548,0.316874534,0.283099055,0.294432342,0.288953274,0.28752774,0.244675189,0.257092088,0.260420024,0.26558727,0.793599367,0.774059057,0.687349975,0.620891988,0.607210517,0.580332577,0.548081934,0.624486089,0.677827477,0.568463027,0.547012866,0.638118625,0.695168495,0.568900287,0.566654921,0.654705703,0.707589924,0.577568233,0.581622958,0.646623909,0.687395036
18,0.151863262,0.169818267,0.222138152,0.279081047,0.31343779,0.270359069,0.361100852,0.334511369,0.301333964,0.282234579,0.367823124,0.339636266,0.307343483,0.292455405,0.371797323,0.347822785,0.314577818,0.302133381,0.393768996,0.448399425,0.492202431,0.60372591,0.496843785,0.397106111,0.333376765,0.339910179,0.395055324,0.424112737,0.440301895,0.437906116,0.469621032,0.484030068,0.494588047,0.494376898,0.54500711,0.542045295,0.550860107,0.55329448,0.612731159,0.588300049,0.57818979,0.569704771
